,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,item,condition,sentence,target,alternative,lstmaugment 0 correct (max),lstmaugment 0 correct (sample),lstmaugment 0 target score,lstmaugment 0 alternative score,lstmaugment 1 correct (max),lstmaugment 1 correct (sample),lstmaugment 1 target score,lstmaugment 1 alternative score,lstmaugment 2 correct (max),lstmaugment 2 correct (sample),lstmaugment 2 target score,lstmaugment 2 alternative score,lstmaugment 3 correct (max),lstmaugment 3 correct (sample),lstmaugment 3 target score,lstmaugment 3 alternative score,lstmaugment 4 correct (max),lstmaugment 4 correct (sample),lstmaugment 4 target score,lstmaugment 4 alternative score,lstmlmaug 0 correct (max),lstmlmaug 0 correct (sample),lstmlmaug 0 target score,lstmlmaug 0 alternative score,lstmlmaug 1 correct (max),lstmlmaug 1 correct (sample),lstmlmaug 1 target score,lstmlmaug 1 alternative score,lstmlmaug 2 correct (max),lstmlmaug 2 correct (sample),lstmlmaug 2 target score,lstmlmaug 2 alternative score,lstmlmaug 3 correct (max),lstmlmaug 3 correct (sample),lstmlmaug 3 target score,lstmlmaug 3 alternative score,lstmlmaug 4 correct (max),lstmlmaug 4 correct (sample),lstmlmaug 4 target score,lstmlmaug 4 alternative score,lstmwiki_lm 0 correct (max),lstmwiki_lm 0 correct (sample),lstmwiki_lm 0 target score,lstmwiki_lm 0 alternative score,lstmwiki_lm 1 correct (max),lstmwiki_lm 1 correct (sample),lstmwiki_lm 1 target score,lstmwiki_lm 1 alternative score,lstmwiki_lm 2 correct (max),lstmwiki_lm 2 correct (sample),lstmwiki_lm 2 target score,lstmwiki_lm 2 alternative score,lstmwiki_lm 3 correct (max),lstmwiki_lm 3 correct (sample),lstmwiki_lm 3 target score,lstmwiki_lm 3 alternative score,lstmwiki_lm 4 correct (max),lstmwiki_lm 4 correct (sample),lstmwiki_lm 4 target score,lstmwiki_lm 4 alternative score,lstmccgjoint 0 correct (max),lstmccgjoint 0 correct (sample),lstmccgjoint 0 target score,lstmccgjoint 0 alternative score,lstmccgjoint 1 correct (max),lstmccgjoint 1 correct (sample),lstmccgjoint 1 target score,lstmccgjoint 1 alternative score,lstmccgjoint 2 correct (max),lstmccgjoint 2 correct (sample),lstmccgjoint 2 target score,lstmccgjoint 2 alternative score,lstmccgjoint 3 correct (max),lstmccgjoint 3 correct (sample),lstmccgjoint 3 target score,lstmccgjoint 3 alternative score,lstmccgjoint 4 correct (max),lstmccgjoint 4 correct (sample),lstmccgjoint 4 target score,lstmccgjoint 4 alternative score,lstmccglm 0 correct (max),lstmccglm 0 correct (sample),lstmccglm 0 target score,lstmccglm 0 alternative score,lstmccglm 1 correct (max),lstmccglm 1 correct (sample),lstmccglm 1 target score,lstmccglm 1 alternative score,lstmccglm 2 correct (max),lstmccglm 2 correct (sample),lstmccglm 2 target score,lstmccglm 2 alternative score,lstmccglm 3 correct (max),lstmccglm 3 correct (sample),lstmccglm 3 target score,lstmccglm 3 alternative score,lstmccglm 4 correct (max),lstmccglm 4 correct (sample),lstmccglm 4 target score,lstmccglm 4 alternative score,gpt2 correct (max),gpt2 correct (sample),gpt2 target score,gpt2 alternative score,lstmaugment_tied 0 correct (max),lstmaugment_tied 0 correct (sample),lstmaugment_tied 0 target score,lstmaugment_tied 0 alternative score,lstmaugment_tied 1 correct (max),lstmaugment_tied 1 correct (sample),lstmaugment_tied 1 target score,lstmaugment_tied 1 alternative score,lstmaugment_tied 2 correct (max),lstmaugment_tied 2 correct (sample),lstmaugment_tied 2 target score,lstmaugment_tied 2 alternative score,lstmaugment_tied 3 correct (max),lstmaugment_tied 3 correct (sample),lstmaugment_tied 3 target score,lstmaugment_tied 3 alternative score
10,10,10,10,10,10,10,10,10,10,10,10,10,HumphreysBock_1_PPC,PPC,The jurors near the folding chairs,are,is,100,92.94222642296748,-4.08450174331665,-6.662350177764893,100,94.42619470958574,-3.938440799713135,-6.768181324005127,100,91.683287387491,-4.240408420562744,-6.640481472015381,100,84.80581017987913,-4.225161552429199,-5.944612503051758,100,98.54437546460318,-3.464613676071167,-7.679685592651367,100,53.68614153905218,-6.376934051513672,-6.52464771270752,100,93.99311749920048,-4.60945463180542,-7.35977029800415,100,86.55262853132287,-4.3554205894470215,-6.217389583587647,100,79.3899778240748,-5.958252429962158,-7.306847095489502,100,80.95790185028693,-5.052961349487305,-6.500238418579102,100,93.23138215160614,-4.437046527862549,-7.059834003448486,100,82.95838358054672,-5.115005016326904,-6.697685718536377,100,95.65724008070144,-6.410187721252441,-9.502449035644531,100,93.64012505673377,-5.457109451293945,-8.146559715270996,100,94.83555849106229,-5.804283618927002,-8.714631080627441,100,89.3478030544552,-3.773836612701416,-5.900607109069824,100,76.58092721261664,-4.731043815612793,-5.915841102600098,100,97.26624759695646,-1.7938857078552246,-5.365662574768066,100,91.53180731125532,-3.011249303817749,-5.391618728637695,100,81.76649215907213,-3.955255031585693,-5.455861568450928,100,70.03531199293029,-4.980912208557129,-5.829892158508301,100,90.1509405618062,-4.167661190032959,-6.381770610809326,100,65.87477306765624,-4.529735565185547,-5.1874542236328125,0,45.83682333069328,-5.428754806518555,-5.261841297149658,100,93.15217525095858,-4.206353187561035,-6.816656589508057,100,99.17907511923518,-3.771477460861206,-8.565728187561035,100,96.77405675929111,-3.4442477226257324,-6.845401287078857,100,93.97241848591564,-4.219988822937012,-6.966644287109375,100,71.14759345330013,-4.64607572555542,-5.548638820648193,100,83.14483905612222,-4.165066719055176,-5.760993957519531
11,11,11,11,11,11,11,11,11,11,11,11,11,HumphreysBock_1_PSC,PSC,The jurors near the folding chair,are,is,100,63.21617517337447,-4.633135318756104,-5.174637317657471,100,63.158498439896405,-6.934496402740479,-7.473518848419189,100,74.71946500563477,-3.207235813140869,-4.290941715240479,0,30.555282436422527,-5.5152788162231445,-4.694285392761231,100,72.9174517966879,-4.706465721130371,-5.696904182434082,0,27.97262594670857,-7.255983829498291,-6.310163974761963,100,65.60962206631379,-5.293406963348389,-5.939352512359619,100,57.88188186548864,-4.640601634979248,-4.9585280418396,0,48.85598125358454,-6.752517223358154,-6.7067484855651855,0,49.662332899957455,-5.55436372756958,-5.540856838226318,100,83.43604977277255,-4.626181602478027,-6.243033409118652,0,36.998238893639055,-5.961487293243408,-5.429194927215576,100,86.25370892991934,-6.685580253601074,-8.522104263305664,100,50.49868360554628,-6.699254512786865,-6.719202518463135,0,41.13085196971193,-6.994277000427246,-6.63571834564209,100,57.29610351987914,-4.298246383666992,-4.592188835144043,0,35.044580262076494,-5.530509471893311,-4.913429260253906,0,36.06660478568725,-5.178813934326172,-4.606339454650879,100,53.17379901722654,-4.153854370117188,-4.280977249145508,0,42.98035136861807,-5.783810615539551,-5.501157760620117,0,36.6466068192448,-5.883663654327393,-5.33625602722168,100,67.9941575977877,-5.177700996398926,-5.931204319000244,0,24.75174442448591,-5.013195991516113,-3.901299238204956,0,14.931974725535897,-5.86928129196167,-4.129334926605225,100,76.20882644619212,-4.713074684143066,-5.877237319946289,100,98.89122908571446,-3.3768763542175293,-7.867644786834717,100,79.27927623037637,-3.919883966445923,-5.261726379394531,100,68.57748019784961,-4.979944229125977,-5.760383605957031,0,46.74447654636468,-5.005080223083496,-4.8746747970581055,100,64.24053123211539,-4.865842342376709,-5.451661586761475
12,12,12,12,12,12,12,12,12,12,12,12,12,HumphreysBock_2_CPD,CPD,The crew in the lifeboats,are,is,100,87.54840520460415,-4.719632148742676,-6.669975280761719,100,80.71443458473797,-4.290706157684326,-5.722266674041748,100,74.25874594058777,-4.261048793792725,-5.320509433746338,100,60.36550943756707,-5.478443145751953,-5.899161338806152,100,85.08831677887714,-4.42849588394165,-6.170040607452393,100,77.6442718832804,-6.488397598266602,-7.733452796936035,100,89.90827050619178,-6.612085342407227,-8.799159049987793,100,65.12504699290315,-6.862216949462891,-7.486757278442383,100,64.17140423436594,-7.108229637145996,-7.691040992736816,100,80.28690787923337,-5.527801036834717,-6.932124614715576,100,84.17031935804997,-4.857236385345459,-6.528192043304443,100,82.01873369316743,-5.99337911605835,-7.510996341705322,100,87.68503872107726,-5.2987236976623535,-7.261660099029541,100,85.40082574277096,-5.211582660675049,-6.977973461151123,100,84.93146252837572,-5.263256549835205,-6.992492198944092,0,11.75490818584156,-6.307117462158203,-4.2912702560424805,0,17.58926524287106,-7.044586181640625,-5.50015926361084,0,16.454012479757747,-6.287170886993408,-4.66234302520752,0,17.433716707564432,-7.5726728439331055,-6.017477512359619,0,31.590732135811045,-6.840836524963379,-6.068192005157471,0,25.70537630942448,-6.077713966369629,-5.016375541687012,0,20.803850210776567,-6.712169170379639,-5.37537956237793,0,21.094752784268653,-5.886623382568359,-4.567399978637695,0,26.75133622422633,-6.1966633796691895,-5.189387798309326,0,28.089512983509067,-6.023838996887207,-5.083813190460205,100,76.48971416607104,-2.8300235271453857,-4.00974178314209,100,75.78696302382625,-3.679718494415283,-4.820753574371338,100,77.05338442350417,-4.856758117675781,-6.06808614730835,100,55.41552250139805,-4.684934616088867,-4.902408599853516,100,88.27717502335139,-4.057364463806152,-6.076308250427246
13,13,13,13,13,13,13,13,13,13,13,13,13,HumphreysBock_2_CPC,CPC,The crew for the lifeboats,are,is,100,74.51242643569597,-5.6682329177856445,-6.7410078048706055,100,72.94038436727266,-5.113656044006348,-6.105256080627441,100,66.5733640420774,-4.207652568817139,-4.896604061126709,100,54.647698861638816,-6.285105705261231,-6.471551895141602,100,88.76900245599782,-5.245956897735596,-7.313316822052002,100,65.12479790058852,-7.486155033111572,-8.110684394836426,100,82.41746599837344,-6.38671875,-7.931610107421875,100,60.44083856672749,-7.615211009979248,-8.039078712463379,100,66.34362382922737,-6.126105785369873,-6.804750919342041,100,86.40364247384738,-5.715304851531982,-7.56453275680542,100,77.28402130843435,-4.8800811767578125,-6.104499816894531,100,87.43758785077212,-5.481020927429199,-7.421236991882324,100,83.49806098819043,-6.322474002838135,-7.943819522857666,100,87.9024312553894,-5.624427795410156,-7.6076507568359375,100,78.79668889241788,-7.360119819641113,-8.672833442687988,0,34.10938564027276,-5.054501533508301,-4.396078109741211,0,22.664611809736886,-6.470457077026367,-5.243110179901123,0,20.738483150368086,-5.397068500518799,-4.056306838989258,0,26.618493260969423,-6.648333549499512,-5.634267807006836,0,36.72778152771419,-5.770037651062012,-5.2261247634887695,0,40.15576258665878,-5.100543022155762,-4.701563835144043,0,24.45481290720359,-5.904581069946289,-4.776677131652832,0,28.22187919999204,-5.733060359954834,-4.7995781898498535,0,19.415614168432487,-6.840872764587402,-5.417645454406738,0,25.460325168255167,-6.031601905822754,-4.957391738891602,100,57.07594250856097,-3.0819249153137207,-3.366875171661377,100,77.21847462144021,-3.6156563758850098,-4.836345195770264,100,78.00904226966345,-4.850492477416992,-6.11668586730957,100,67.95227199777631,-5.014471054077148,-5.766050338745117,100,75.16177132831145,-4.479804992675781,-5.587063789367676
14,14,14,14,14,14,14,14,14,14,14,14,14,HumphreysBock_2_CSC,CSC,The crew for the lifeboat,are,is,0,21.73853802939989,-6.950043201446533,-5.669074535369873,0,29.19569390335396,-6.419517993927002,-5.533619403839111,0,26.88431338848246,-4.602323532104492,-3.601823568344116,0,13.477814162381266,-7.260881423950195,-5.401525497436523,0,21.69750116650349,-7.16391658782959,-5.8805341720581055,0,25.466542630803268,-7.823156833648682,-6.749274253845215,0,18.01644105512229,-7.633423805236816,-6.118189811706543,0,14.861500416726212,-8.636865615844727,-6.891360282897949,0,13.542915821405051,-7.2689208984375,-5.415136337280273,0,23.748922789704068,-6.891712188720703,-5.725217819213867,0,16.5430045384836,-6.848807334899902,-5.230439186096191,0,22.86755256158609,-6.8572998046875,-5.6414947509765625,0,16.52949991758758,-8.350292205810547,-6.730945587158203,0,13.105344256456885,-7.503020763397217,-5.611344337463379,0,20.060019118233026,-8.868871688842773,-7.486324310302734,0,34.10938564027276,-5.054501533508301,-4.396078109741211,0,22.664611809736886,-6.470457077026367,-5.243110179901123,0,20.738483150368086,-5.397068500518799,-4.056306838989258,0,26.618493260969423,-6.648333549499512,-5.634267807006836,0,36.72778152771419,-5.770037651062012,-5.2261247634887695,0,40.15576258665878,-5.100543022155762,-4.701563835144043,0,24.45481290720359,-5.904581069946289,-4.776677131652832,0,28.22187919999204,-5.733060359954834,-4.7995781898498535,0,19.415614168432487,-6.840872764587402,-5.417645454406738,0,25.460325168255167,-6.031601905822754,-4.957391738891602,0,32.25343183477506,-3.8981127738952637,-3.15596342086792,0,14.328542621217323,-6.074598789215088,-4.286332607269287,0,29.71523556675941,-5.86842155456543,-5.007526397705078,0,9.92493492571386,-6.61041259765625,-4.404819488525391,0,36.97787879157735,-5.8994245529174805,-5.36625862121582
15,15,15,15,15,15,15,15,15,15,15,15,15,HumphreysBock_2_PPD,PPD,The sailors in the lifeboats,are,is,100,92.74468256916464,-4.208046913146973,-6.756162643432617,100,96.9318866666032,-3.7964773178100586,-7.249423027038574,100,90.8355138969726,-4.615437030792236,-6.909151554107666,100,91.61445675099228,-4.982248306274414,-7.37332820892334,100,94.11439386555162,-4.069375514984131,-6.841376781463623,100,83.23986349117978,-6.127769947052002,-7.730493068695068,100,96.27898795003588,-5.828359127044678,-9.081613540649414,100,84.5027339285908,-5.979326725006104,-7.6754469871521,100,77.0128819989247,-5.70761251449585,-6.916651248931885,100,89.34383139038374,-4.504335403442383,-6.630688667297363,100,97.59248113100315,-4.293757438659668,-7.9959611892700195,100,87.80575638511256,-5.991415977478027,-7.965579032897949,100,95.150758315847,-5.8808913230896,-8.857531547546387,100,93.8548739012328,-4.389502048492432,-7.1155924797058105,100,88.12018074678461,-5.440547943115234,-7.444408416748047,0,18.591904664221016,-6.539463996887207,-5.062715530395508,0,12.85851289806144,-7.103455543518066,-5.1899285316467285,0,8.785847614229333,-6.434785842895508,-4.094717979431152,0,18.249074859161592,-7.039783954620361,-5.540221214294434,0,25.73382619333502,-6.508886814117432,-5.449037551879883,0,19.216703644835444,-6.84840202331543,-5.412411689758301,0,21.868925579431547,-7.116575241088867,-5.843254089355469,0,23.70149774044485,-6.178844928741455,-5.009729862213135,0,31.13721574504356,-6.338958263397217,-5.545246124267578,0,14.19969134461303,-6.808507919311523,-5.009705543518066,100,98.9712864090133,-2.9920926094055176,-7.558613300323486,100,94.18594755773736,-4.031052589416504,-6.816045761108398,100,95.184228277203,-3.469278573989868,-6.4531965255737305,100,84.29892882700032,-4.06984281539917,-5.75048303604126,100,96.60838638004228,-2.944954633712769,-6.294314384460449
16,16,16,16,16,16,16,16,16,16,16,16,16,HumphreysBock_2_PPC,PPC,The sailors for the lifeboats,are,is,100,84.09026885738517,-5.441659927368164,-7.106619834899902,100,95.6452956909081,-4.081537246704102,-7.170927047729492,100,85.08397224379736,-4.362831592559815,-6.104033946990967,100,84.70176630799948,-5.785680770874023,-7.497079849243164,100,92.85116724767116,-5.082549095153809,-7.646597862243652,100,56.88389878679969,-7.108297824859619,-7.385413646697998,100,91.1339999798452,-6.181024074554443,-8.511131286621094,100,75.22705446890126,-6.601365566253662,-7.712124347686768,100,75.59974588359421,-5.1543450355529785,-6.2852044105529785,100,86.64833112503631,-5.129715919494629,-6.999932289123535,100,89.60730852131229,-5.139479637145996,-7.293813705444336,100,87.36568716198948,-5.927700042724609,-7.861386299133301,100,91.24053727413369,-7.016846656799316,-9.360211372375488,100,90.99860915294305,-5.178666114807129,-7.492131233215332,100,75.91587152635509,-7.189829349517822,-8.337902069091797,0,41.462777118397085,-5.506620407104492,-5.1617536544799805,0,17.717961226347175,-7.01227617263794,-5.4767022132873535,0,12.375140829790167,-6.2843756675720215,-4.327000617980957,0,22.73110075406796,-6.757022857666016,-5.533465385437012,0,27.85551942450732,-6.204156398773193,-5.252516746520996,0,22.49954449137818,-6.919755935668945,-5.682967185974121,0,25.737152610476127,-6.94318151473999,-5.8835062980651855,0,39.84863304419672,-6.027620792388916,-5.6158447265625,0,31.01772746527501,-6.931362152099609,-6.132071495056152,0,22.7534367821314,-6.881207466125488,-5.658921241760254,100,97.6494230853622,-2.978593587875366,-6.705316543579102,100,88.32883981279736,-4.075723648071289,-6.099669456481934,100,90.6916394980402,-4.376767158508301,-6.653319358825684,100,80.67609036417066,-4.646963119506836,-6.076062202453613,100,92.8602458672198,-3.184051990509033,-5.74946928024292
17,17,17,17,17,17,17,17,17,17,17,17,17,HumphreysBock_2_PSC,PSC,The sailors for the lifeboat,are,is,100,65.66376289287035,-5.549346446990967,-6.197692394256592,100,56.948279591638126,-5.473714828491211,-5.753456115722656,100,68.27214561748775,-4.140100002288818,-4.906406879425049,100,53.83167937782546,-6.304776191711426,-6.458344459533691,100,71.40126768754861,-5.409881114959717,-6.32483434677124,0,34.81692622715678,-7.226841926574707,-6.599745750427246,0,38.21626091935775,-6.814987182617188,-6.33460807800293,0,38.58509420833695,-7.0846028327941895,-6.619816303253174,0,33.72124854462605,-5.942021369934082,-5.266280174255371,0,49.66488386328193,-5.670483589172363,-5.657078742980957,100,51.573591141271805,-6.534722328186035,-6.597686767578125,0,34.703039196746225,-6.855603694915772,-6.223485469818115,0,23.164435316169865,-8.865681648254395,-7.666632175445557,0,28.97632888637181,-6.590572357177734,-5.694038391113281,0,26.665238829810868,-8.513519287109375,-7.501845359802246,0,41.462777118397085,-5.506620407104492,-5.1617536544799805,0,17.717961226347175,-7.01227617263794,-5.4767022132873535,0,12.375140829790167,-6.2843756675720215,-4.327000617980957,0,22.73110075406796,-6.757022857666016,-5.533465385437012,0,27.85551942450732,-6.204156398773193,-5.252516746520996,0,22.49954449137818,-6.919755935668945,-5.682967185974121,0,25.737152610476127,-6.94318151473999,-5.8835062980651855,0,39.84863304419672,-6.027620792388916,-5.6158447265625,0,31.01772746527501,-6.931362152099609,-6.132071495056152,0,22.7534367821314,-6.881207466125488,-5.658921241760254,100,95.13612166747134,-3.024899482727051,-5.9983720779418945,100,50.49155558906626,-5.04569673538208,-5.065359592437744,100,71.1079341903045,-4.73094654083252,-5.63157844543457,0,28.63058275048796,-5.832135200500488,-4.918741226196289,100,77.54335538532925,-4.199881553649902,-5.439132213592529
18,18,18,18,18,18,18,18,18,18,18,18,18,HumphreysBock_3_CPD,CPD,The clan in the ancient castles,are,is,100,71.76983233548651,-6.750852584838867,-7.683925628662109,100,56.396527923149605,-6.255557537078857,-6.512828350067139,100,67.2123459989782,-5.60663652420044,-6.324441432952881,0,49.213426636561714,-7.08636474609375,-7.054899215698242,0,37.86078329061289,-8.030786514282227,-7.535325050354004,100,52.84357462473432,-6.855086326599121,-6.968952178955078,100,80.15953897832617,-6.189491748809815,-7.585787296295166,100,57.452392505047015,-6.172369480133057,-6.472702503204346,0,37.11862661276572,-7.050026893615723,-6.522895812988281,100,71.39466558089377,-5.37834358215332,-6.292973518371582,100,74.20454855094508,-6.588100433349609,-7.64472770690918,100,55.43210966213168,-5.917273998260498,-6.1354193687438965,100,58.86369828489174,-7.158614158630371,-7.516947746276855,100,66.95074922734399,-5.441030502319336,-6.146988868713379,100,80.92139966020775,-6.255008697509766,-7.699919700622559,0,34.61712343095398,-6.271613121032715,-5.6357011795043945,0,22.277839920337563,-6.189803123474121,-4.940255165100098,0,22.1447352729116,-5.145524024963379,-3.888272285461426,0,17.1449652172465,-6.160497188568115,-4.585109233856201,0,37.99947243748492,-6.002155303955078,-5.512584686279297,0,33.322260992337085,-6.439066886901856,-5.745421409606934,0,21.95185725541833,-7.519916534423828,-6.2514424324035645,0,26.8012606951172,-5.990724563598633,-4.985995292663574,0,33.61835485872858,-6.397316932678223,-5.716968536376953,0,20.36539336970112,-6.268064022064209,-4.904452323913574,0,32.74833904419842,-4.192566871643066,-3.47297739982605,0,43.0612135272242,-6.82974100112915,-6.550386905670166,100,59.95247516767556,-5.324982643127441,-5.72846794128418,100,74.57468028852368,-6.287637710571289,-7.363693237304687,100,58.20224724926335,-4.567830562591553,-4.898911952972412
19,19,19,19,19,19,19,19,19,19,19,19,19,HumphreysBock_3_CPC,CPC,The clan with the ancient castles,are,is,100,74.66366973012238,-7.248725891113281,-8.329480171203613,100,50.87147469403946,-6.907066345214844,-6.941928863525391,100,87.11505348623578,-5.171671390533447,-7.082841396331787,100,61.98012409442711,-6.29919958114624,-6.787904262542725,100,51.76032714241195,-7.676274299621582,-7.746716499328613,100,71.48158814498525,-7.498805999755859,-8.417695999145508,100,80.39824332766084,-6.323503017425537,-7.734876155853271,100,67.67457133437375,-6.534322738647461,-7.273179054260254,100,67.32896480349537,-6.68670654296875,-7.409808158874512,100,70.94624168426084,-5.506342887878418,-6.399117469787598,100,89.61980659934295,-5.72882604598999,-7.88450288772583,100,50.79560716556799,-6.727840423583984,-6.75966739654541,100,63.61528153426662,-7.898509502410889,-8.45721435546875,100,82.34214610229293,-6.761469841003418,-8.301172256469727,100,86.31146105048335,-6.867249011993408,-8.70865249633789,0,37.68209635000383,-6.030378818511963,-5.527315139770508,0,30.03977299246087,-5.831853866577148,-4.986449241638184,0,27.45192401710104,-5.619058609008789,-4.647245407104492,0,18.91969815041569,-6.402760028839111,-4.947523593902588,0,25.727903132482734,-7.500602722167969,-6.440443515777588,0,40.70003009211175,-6.542797565460205,-6.166417598724365,0,38.06537199159703,-6.390036582946777,-5.903262138366699,0,40.38633527730968,-6.459593296051025,-6.070199966430664,100,58.75689962213391,-6.091030120849609,-6.444954872131348,0,40.22336544245277,-6.382051467895508,-5.985884666442871,0,26.242813963474394,-4.148081302642822,-3.1146950721740723,0,45.47003345601976,-6.360678672790527,-6.178981781005859,100,65.07826814448566,-5.738890647888184,-6.361371994018555,100,73.53330999948753,-6.0998640060424805,-7.121715545654297,100,63.43716871434941,-5.079019069671631,-5.6300368309021
20,20,20,20,20,20,20,20,20,20,20,20,20,HumphreysBock_3_CSC,CSC,The clan with the ancient castle,are,is,0,10.308829560685616,-8.218667984008789,-6.055296421051025,0,5.756186740993904,-8.480846405029297,-5.68523645401001,0,14.221898063149457,-6.29857349395752,-4.501592636108398,0,3.2622202789715344,-8.028173446655273,-4.638577461242676,0,26.09678703766184,-7.910170555114746,-6.869226455688477,0,4.450856930575399,-9.819037437438965,-6.752493381500244,0,8.206530908824766,-7.955860137939453,-5.54124927520752,0,8.763751014374638,-8.333013534545898,-5.990185260772705,0,6.683926629835217,-8.000640869140625,-5.364354133605957,0,6.375505782479214,-7.117702960968018,-4.430874347686768,0,9.621046155605322,-7.219013214111328,-4.978954792022705,0,13.51000316796584,-7.39834451675415,-5.541746139526367,0,11.11032459206883,-8.72818374633789,-6.648662567138672,0,7.493032117498696,-8.592288970947266,-6.078978538513184,0,10.627203167570286,-7.90175724029541,-5.772357940673828,0,18.027008170916968,-6.943982124328613,-5.4294633865356445,0,13.3981864271743,-6.728632926940918,-4.862431526184082,0,11.175397736460049,-6.693851947784424,-4.620903015136719,0,6.924938611946736,-6.969796180725098,-4.371519088745117,0,12.18565857634952,-8.406886100769043,-6.431921005249023,0,26.054523903421305,-7.081716537475586,-6.038579940795898,0,12.863498748050398,-7.208735466003418,-5.295653343200684,0,35.23536721664395,-6.604233741760254,-5.9955244064331055,100,74.92773477195284,-5.628246784210205,-6.723008632659912,0,20.40213570354019,-6.869418144226074,-5.508070468902588,0,12.875515908370858,-4.930785179138184,-3.0187747478485107,0,21.007152060984563,-6.538880348205566,-5.214385986328125,0,14.238740968877678,-6.926117897033691,-5.13051700592041,0,7.272682244465373,-7.057082176208496,-4.511544227600098,0,17.098547600641094,-5.737008094787598,-4.15834903717041
21,21,21,21,21,21,21,21,21,21,21,21,21,HumphreysBock_3_PPD,PPD,The princes in the ancient castles,are,is,100,82.06146502651941,-6.447983264923096,-7.96850061416626,100,70.56331137600199,-6.264578342437744,-7.1388468742370605,100,87.97390774938198,-4.822646617889404,-6.812608242034912,100,69.52388410756586,-7.22258186340332,-8.047308921813965,100,84.44786578082469,-6.573759078979492,-8.265695571899414,100,84.52555000021687,-6.368818283081055,-8.066681861877441,100,88.93234902037477,-6.187008380889893,-8.270857810974121,100,72.73400597171639,-6.318602561950684,-7.299771308898926,100,66.05992990770119,-6.039323329925537,-6.705289363861084,100,79.06315280301162,-5.427886486053467,-6.756622791290283,100,83.17811835435242,-5.852344512939453,-7.450648307800293,100,72.34606058535657,-6.207150459289551,-7.1688432693481445,100,81.09841384118725,-6.937503337860107,-8.3939208984375,100,83.0009325890629,-5.309788227081299,-6.895481586456299,100,84.18962390714067,-6.219743251800537,-7.892148494720459,0,34.61712343095398,-6.271613121032715,-5.6357011795043945,0,22.277839920337563,-6.189803123474121,-4.940255165100098,0,22.1447352729116,-5.145524024963379,-3.888272285461426,0,17.1449652172465,-6.160497188568115,-4.585109233856201,0,37.99947243748492,-6.002155303955078,-5.512584686279297,0,33.322260992337085,-6.439066886901856,-5.745421409606934,0,21.95185725541833,-7.519916534423828,-6.2514424324035645,0,26.8012606951172,-5.990724563598633,-4.985995292663574,0,33.61835485872858,-6.397316932678223,-5.716968536376953,0,20.36539336970112,-6.268064022064209,-4.904452323913574,100,99.19435015292612,-3.790523052215576,-8.603710174560547,100,67.15900506220193,-6.283307075500488,-6.998692512512207,100,90.81238531319715,-4.034392833709717,-6.325332164764404,100,85.37100359636925,-5.946033954620361,-7.7100348472595215,100,91.3410483171056,-4.004342555999756,-6.360349178314209
22,22,22,22,22,22,22,22,22,22,22,22,22,HumphreysBock_3_PPC,PPC,The princes with the ancient castles,are,is,100,68.84991037828027,-7.191624641418457,-7.984736442565918,100,81.7785461248422,-6.125462532043457,-7.626877784729004,100,92.43733519819052,-4.42587947845459,-6.929186820983887,100,69.08787386206811,-6.596240997314453,-7.4004716873168945,100,86.47380272274029,-6.38863468170166,-8.243847846984863,100,69.73876759813758,-7.169225215911865,-8.004114151000977,100,86.53476993929404,-6.256623268127441,-8.117058753967285,100,80.00991642938713,-6.339218616485596,-7.726132869720459,100,64.35432780454587,-6.001862525939941,-6.592638969421387,100,78.08858026004472,-6.182398796081543,-7.453234672546387,100,91.07328931803924,-5.370554447174072,-7.69317102432251,100,67.97809190064768,-7.038703918457031,-7.791469097137451,100,81.70831026913176,-7.746476173400879,-9.24318504333496,100,90.14677367189029,-6.055132865905762,-8.268773078918457,100,84.69588316765532,-6.7376203536987305,-8.448565483093262,0,37.68209635000383,-6.030378818511963,-5.527315139770508,0,30.03977299246087,-5.831853866577148,-4.986449241638184,0,27.45192401710104,-5.619058609008789,-4.647245407104492,0,18.91969815041569,-6.402760028839111,-4.947523593902588,0,25.727903132482734,-7.500602722167969,-6.440443515777588,0,40.70003009211175,-6.542797565460205,-6.166417598724365,0,38.06537199159703,-6.390036582946777,-5.903262138366699,0,40.38633527730968,-6.459593296051025,-6.070199966430664,100,58.75689962213391,-6.091030120849609,-6.444954872131348,0,40.22336544245277,-6.382051467895508,-5.985884666442871,100,98.55287687559974,-3.1970741748809814,-7.418089866638184,100,63.06324958645951,-6.442221164703369,-6.977152347564697,100,84.45572987672638,-5.0374908447265625,-6.730026245117188,100,82.46084554510836,-6.3016767501831055,-7.849564552307129,100,80.75777489828495,-4.720494747161865,-6.154841899871826
